Name	Description	p22074.s001	p22074.s002	p22074.s003	p22074.s004	p22074.s005	p22074.s006	p22074.s007	p22074.s008	p22074.s009	p22074.s010	p22074.s011	p22074.s012
Edc3	na	9.631203454317857	9.773723538994982	9.617770757846198	9.689122182550019	9.627059783784839	9.661754698719939	9.681013426199161	9.725701336239474	9.790452617723345	9.773093237369936	9.774772600995497	9.742674834139134
Clk3	na	10.415644148010632	10.429082444921185	10.469845311980295	10.705278491127338	10.71101130984574	10.594755882763325	10.562745503062807	10.49573933086212	10.528538137635111	10.532051860491482	10.512976816125455	10.531215370906164
Arid3b	na	7.651739376702897	7.7543112547438655	7.6728357842631105	7.996358349907693	7.832372507348191	7.89144486840962	7.692138433771249	7.5910876524688655	7.783053343038901	7.714429341614361	7.711468308632695	7.742806424364696
Ubl7	na	9.612012234516106	9.605005386880602	9.646423759352398	9.50322477079705	9.581383799590872	9.516049565268167	9.581889495930211	9.55154912846922	9.374037953916615	9.51990225803438	9.460130236659868	9.476511228854719
Pml	na	9.19419839972856	9.315896449004594	9.31746269238175	8.84845755443721	9.000055462608673	8.911462647183958	9.105785064699823	9.213923436326954	9.271817925028651	9.36139736429377	9.225925699823417	9.368267506895734
Stoml1	na	6.919151234612071	6.963415265273268	6.947711769518501	6.689296983679821	6.620956300851074	6.632478866125632	6.762821466869903	6.7132944833980215	6.930870235822556	6.8466114393573	6.846378387291587	6.964998224873377
Cd276	na	7.964253335347648	8.006331940219395	7.78645520183845	7.870320363015256	7.6573408947655395	8.051594406735264	7.963094954937713	8.091067762751683	8.037644173256949	7.923870455850688	7.855242536451187	8.07322337225746
Nptn	na	10.397833507720083	10.248512116412222	10.275767649033755	10.253714868949281	10.304132110828117	10.389725752957895	10.198911727472668	10.270215038183945	10.261822849290292	10.251080456333144	10.226715587802314	10.241417258686482
Rec114	na	2.924274949541458	2.9552005013441405	3.007835902498655	2.854986351394132	2.8560633123755643	2.8646351571819824	2.9193889386129066	2.901387128491593	2.905694594576059	2.9798443307604576	2.9843325769216906	2.9269809942206657
Neo1	na	10.148735221058395	10.049225902859414	9.823897056432088	10.56365917499008	10.532992237027488	10.443588913963389	10.207449975116257	10.291039705448895	10.355744998969437	10.256640444616037	10.274266358945972	10.192745909931816
Gm47271	na	1.371140878780581	1.2902053899142563	1.3286730959189728	1.3785004410873827	1.3228231178362075	1.3859554577584223	1.3778979110142755	1.325370626941958	1.3121651982842584	1.3813914442240525	1.3369319407866067	1.3331475610147787
Gm7589	na	0.07375324632210117	0.01370246106092951	0.06967849636500453	0.0495585283157958	0.0358820738281367	0.033577500950410774	0.013542324741963006	0.01345574520996954	0.0734695810186489	0.028773497166677015	0.012854286591104287	0.014512928699393874
Adpgk	na	9.750603240562683	9.746368169413293	9.493898456626143	9.773134271950662	9.93918982784467	9.673991711420781	9.82370869578155	9.821986470571272	9.850858480643224	9.863213078963605	9.824992560178664	9.77538732830294
